,item_id,timestamp,avg_high_price,avg_low_price,high_volume,low_volume
1414,1712,1771431600,12965,12396,1,38
1415,1727,1771431600,530,525,2,3
1416,1731,1771431600,2231,2138,3,7
1417,1734,1771431600,8,8,1056,100
1418,1741,1771431600,228,226,140,81
1419,1745,1771431600,1950,1950,1272,635
1420,1747,1771431600,3361,3556,31749,793
1421,1753,1771431600,1658,1692,1462,433
1422,1755,1771431600,94,94,16,2
1423,1759,1771431600,60,60,130,4
1424,1761,1771431600,155,150,43,132
1425,1775,1771431600,83,81,754,46
1426,1831,1771431600,4,2,2,3
1427,1835,1771431600,357,340,2,2
1428,1887,1771431600,89,80,1,2
1429,1917,1771431600,100,97,8,1
1430,1919,1771431600,23,21,1,26
1431,1923,1771431600,17,17,32,1
1432,1929,1771431600,40,40,11,2
1433,1931,1771431600,31,31,111,108
1434,1939,1771431600,3,2,1503,475
1435,1941,1771431600,16,14,777,30
1436,1947,1771431600,8,8,10,13000
1437,1963,1771431600,47,47,11,33
1438,1987,1771431600,97,95,13628,3574
1439,1993,1771431600,4,4,4078,33
1440,2003,1771431600,78,78,10,1
1441,2007,1771431600,75,72,3,4
1442,2114,1771431600,189,181,22,308
1443,2132,1771431600,33,33,149,1
1444,2136,1771431600,175,171,1,1
1445,2138,1771431600,23,23,19,10
1446,2142,1771431600,100,86,118,10
1447,2327,1771431600,42,40,110,10
1448,2349,1771431600,73,69,2343,453
1449,2351,1771431600,184,177,148,5062
1450,2353,1771431600,636,625,7939,52135
1451,2355,1771431600,106,104,6,520
1452,2357,1771431600,103,100,3418,19307
1453,2359,1771431600,1001,998,617,760
1454,2361,1771431600,2138,2123,64,1301
1455,2363,1771431600,12408,12400,14089,8219
1456,2434,1771431600,8453,8453,2979,1498
1457,2436,1771431600,3173,3174,86,193
1458,2442,1771431600,3650,3703,20,306
1459,2444,1771431600,2565,2540,314,369
1460,2487,1771431600,1742,1430,4,4
1461,2489,1771431600,1950,1855,1,3
1462,2491,1771431600,2156,2151,3,10
1463,2493,1771431600,2227,1959,3,1
1464,2495,1771431600,2998,2800,8,16
1465,2497,1771431600,3393,3238,111,2
1466,2499,1771431600,5160,5035,1,1010
1467,2501,1771431600,6070,6014,2,16
1468,2503,1771431600,7240,7236,14,107
1469,2505,1771431600,2211,2210,19306,273
1470,2507,1771431600,2808,2795,1,1
1471,2509,1771431600,4020,4020,270,4
1472,2550,1771431600,848,817,1040,1000
1473,2552,1771431600,736,735,70,46
1474,2570,1771431600,1894,1756,1,12
1475,2581,1771431600,1372290,1324716,1,1
1476,2912,1771431600,1277,1277,2,1
1477,2970,1771431600,373,351,510,6
1478,3000,1771431600,8314,8306,360,212
1479,3004,1771431600,8800,8790,99,754
1480,3024,1771431600,10708,10598,1371,21
1481,3049,1771431600,2770,2727,852,264
1482,3051,1771431600,8169,8069,125,387
1483,3053,1771431600,9359,9351,19,5
1484,3054,1771431600,26018,25932,1,4
1485,3101,1771431600,6599,6561,70,1
1486,3122,1771431600,33619,32707,2,4
1487,3140,1771431600,339395,324766,3,1
1488,3142,1771431600,387,380,2153,3077
1489,3144,1771431600,524,504,3548,1382
1490,3216,1771431600,858,850,4,6
1491,3832,1771431600,6848,6078,2,3
1492,3833,1771431600,8322,6828,1,1
1493,3834,1771431600,7956,5750,1,1
1494,3853,1771431600,729,720,37,100
1495,4087,1771431600,161000,160364,5,60
1496,4091,1771431600,71141,71118,3,32
1497,4093,1771431600,47945,47206,10,8
1498,4099,1771431600,87158,86666,2,1
1499,4103,1771431600,48799,47110,2,1
1500,4131,1771431600,6974,6815,9,1
1501,4151,1771431600,1288191,1284027,2,14
1502,4153,1771431600,204618,200863,29,3
1503,4166,1771431600,2000,1120,1,1
1504,4207,1771431600,407015,399067,4,5
1505,4405,1771431600,97,72,1,2
1506,4548,1771431600,2726,2063,2,2
1507,4585,1771431600,161146,160250,1,51
1508,4587,1771431600,59825,59250,1,13
1509,4675,1771431600,60973,59095,3,4
1510,4697,1771431600,89,88,34000,1414
1511,4699,1771431600,26,25,56736,486362
1512,4708,1771431600,380773,362840,4,1
1513,4710,1771431600,219532,208900,1,1
1514,4712,1771431600,2217970,2161428,4,2
1515,4714,1771431600,1733026,1710145,1,2
1516,4736,1771431600,1365145,1350009,3,2
1517,4738,1771431600,572679,552110,1,1
1518,4749,1771431600,337000,324055,2,2
1519,4751,1771431600,327800,304947,2,2
1520,4759,1771431600,314248,297614,8,2
1521,4819,1771431600,4,3,416,1949
1522,4822,1771431600,82,83,11561,50
1523,4823,1771431600,137,135,641,370
1524,4824,1771431600,832,817,880,627
1525,5098,1771431600,5,5,24,11
1526,5100,1771431600,40,25,601,143
1527,5101,1771431600,5,5,12,6
1528,5282,1771431600,120,120,1,101
1529,5288,1771431600,1438,1438,5,43
1530,5290,1771431600,259,226,4,4
1531,5295,1771431600,24611,23867,607,137
1532,5296,1771431600,637,637,60,138
1533,5298,1771431600,750,604,100,11
1534,5300,1771431600,50875,50398,78,125
1535,5301,1771431600,3992,3915,32,65
1536,5302,1771431600,183,167,22,12
1537,5303,1771431600,1162,1185,15,31
1538,5304,1771431600,13837,13936,52,90
1539,5315,1771431600,31221,30878,194,66
1540,5316,1771431600,98899,99211,11,76
1541,5319,1771431600,7,5,10,26
1542,5320,1771431600,5,6,490,136
1543,5321,1771431600,48,51,319,254
1544,5323,1771431600,18,18,1,23
1545,5354,1771431600,3,2,1,49
1546,5373,1771431600,33693,33373,254,5
1547,5396,1771431600,1000,961,214,1
1548,5406,1771431600,293,283,8,28
1549,5416,1771431600,748,585,60,501
1550,5501,1771431600,4990,3180,16,40
1551,5502,1771431600,24099,24071,61,10
1552,5525,1771431600,80,73,1,1
1553,5537,1771431600,4,3,1,1
1554,5698,1771431600,18917,18154,16,12
1555,5970,1771431600,62,59,200,59
1556,5972,1771431600,1695,1629,2224,180
1557,5974,1771431600,1891,1832,699,1894
1558,6016,1771431600,2206,2205,1996,1369
1559,6020,1771431600,54,46,180,16
1560,6034,1771431600,40,20,619,3924
1561,6055,1771431600,252,252,19,85
1562,6289,1771431600,19,19,70,35
1563,6328,1771431600,538,420,45,4
1564,6332,1771431600,238,229,15126,14001
1565,6333,1771431600,126,119,571,986
1566,6523,1771431600,408302,395745,1,1
1567,6528,1771431600,260000,256276,2,1
1568,6568,1771431600,585154,564979,1,4
1569,6585,1771431600,2336630,2280183,10,6
1570,6667,1771431600,50,50,2,1
1571,6685,1771431600,8147,8011,2019,360
1572,6693,1771431600,5155,5085,2182,919
1573,6731,1771431600,1061809,1028496,2,2
1574,6733,1771431600,3071424,3027482,4,4
1575,6737,1771431600,3110720,3044114,2,5
1576,6739,1771431600,90879,88068,8,1
1577,6750,1771431600,250,35,1,1
1578,6752,1771431600,1937,20,1,1
1579,6889,1771431600,3361952,3255153,2,1
1580,7060,1771431600,1794,1754,15,120
1581,7178,1771431600,103,99,2,60
1582,7208,1771431600,608,555,8,4
1583,7218,1771431600,830,807,408,351
1584,7330,1771431600,55,55,4,25
1585,7342,1771431600,34700,34700,1,1
1586,7946,1771431600,290,282,640,142
1587,8007,1771431600,642,638,1428,300
1588,8008,1771431600,720,701,213,21
1589,8010,1771431600,575,572,337,11
1590,8011,1771431600,833,823,41,398
1591,8013,1771431600,696,694,3642,3575
1592,8778,1771431600,502,497,1810,2468
1593,8780,1771431600,880,865,609,1641
1594,8782,1771431600,2044,2031,68,1792
1595,8788,1771431600,998997,998997,9,2
1596,8790,1771431600,462,449,84,18
1597,8792,1771431600,907,904,13,12
1598,8882,1771431600,6,5,182,99
1599,9026,1771431600,2188,1903,1,1
1600,9075,1771431600,75,74,51200,236
1601,9140,1771431600,16,15,1341,353
1602,9143,1771431600,195,195,1872,2
1603,9144,1771431600,146,140,1505,245
1604,9185,1771431600,9541,9135,6,16
1605,9187,1771431600,7,8,14,984
1606,9243,1771431600,184,182,1300,4824
1607,9244,1771431600,432,427,14460,36509
1608,9245,1771431600,8474,8428,500,224
1609,9381,1771431600,189,187,10375,3199
1610,9431,1771431600,9307,9307,1,2
1611,9674,1771431600,6594,6273,1,6
1612,9739,1771431600,309,296,1,96
1613,10033,1771431600,699,680,9000,841
1614,10034,1771431600,1067,1040,7390,982
1615,10136,1771431600,100,100,40,10
1616,10380,1771431600,174786,169165,3,1
1617,10388,1771431600,220512,211537,2,1
1618,10564,1771431600,72359,67440,1,1
1619,10828,1771431600,50727,49543,26,6
1620,10925,1771431600,18982,18316,23,12
1621,11037,1771431600,311993,310663,2,3
1622,11118,1771431600,12500,12002,12,1
1623,11126,1771431600,12032,12002,2,11
1624,11133,1771431600,2331115,2300000,4,2
1625,11200,1771431600,36734,35000,2,2
1626,11212,1771431600,2469,2425,5068,5000
1627,11230,1771431600,1350,1327,23705,10274
1628,11235,1771431600,1000000,985738,4,1
1629,11242,1771431600,2051,2040,400,2477
1630,11250,1771431600,4145,4145,30,30
1631,11260,1771431600,613,607,12994,251
1632,11284,1771431600,3840563,3795633,4,4
1633,11335,1771431600,56827981,56827981,1,1
1634,11802,1771431600,8813299,8614234,2,1
1635,11804,1771431600,20561238,20195527,4,3
1636,11832,1771431600,27367299,27294600,1,9
1637,11834,1771431600,18310521,18061251,3,8
1638,11840,1771431600,326897,323946,13,8
1639,11926,1771431600,3936282,3869538,3,2
1640,11936,1771431600,1477,1459,564,43
1641,11940,1771431600,5,5,6020,280
1642,11959,1771431600,2765,2714,4262,1
1643,11968,1771431600,12361,12343,57,35
1644,11972,1771431600,12545,12545,13,2
1645,11978,1771431600,11195,11043,243,450
1646,11980,1771431600,13471,13137,432,414
1647,12000,1771431600,2626262,2527976,1,3
1648,12002,1771431600,681127,663050,8,6
1649,12004,1771431600,357931,345956,1,12
1650,12269,1771431600,1575,1575,1,1
1651,12297,1771431600,4999,4823,1,5
1652,12402,1771431600,32125,31000,6,19
1653,12403,1771431600,9198,8279,14,13
1654,12405,1771431600,2216,2002,4,23
1655,12406,1771431600,16766,16362,17,37
1656,12408,1771431600,3997,3731,6,8
1657,12409,1771431600,6373,5716,16,14
1658,12410,1771431600,2130,2014,10,16
1659,12411,1771431600,1743,1465,150,18
1660,12500,1771431600,98100,95000,1,1
1661,12617,1771431600,7200,3874,1,3
1662,12625,1771431600,5361,5198,402,260
1663,12629,1771431600,2743,2682,1,1
1664,12642,1771431600,6300,6175,6,28
1665,12695,1771431600,15373,15100,264,277
1666,12697,1771431600,11793,11643,19,6
1667,12699,1771431600,7884,7783,151,31
1668,12863,1771431600,779500,770373,4,3
1669,12873,1771431600,754859,741835,2,2
1670,12900,1771431600,3692435,3610910,2,4
1671,12913,1771431600,9766,9529,291,6
1672,12924,1771431600,10730510,10555000,4,2
1673,12929,1771431600,3700000,3687256,2,4
1674,12934,1771431600,182,180,17674,13449
1675,12938,1771431600,13808,13460,64,16
1676,13190,1771431600,13808290,13597500,52,8
1677,13235,1771431600,5559465,5426891,2,4
1678,13237,1771431600,25381368,24900000,2,2
1679,13239,1771431600,22325362,21947842,3,5
1680,13249,1771431600,29540,29440,18,8
1681,13385,1771431600,6990,6250,1,5
1682,13387,1771431600,9300,8883,2,1
1683,13441,1771431600,2004,1996,1850,1042
1684,13481,1771431600,1128,1128,10,11
1685,13508,1771431600,1700,1700,5,6
1686,13511,1771431600,3500,3507,6366,3420
1687,13573,1771431600,604,603,1166,2723
1688,13576,1771431600,14314559,14083449,6,4
1689,13652,1771431600,46822377,46200000,2,1
1690,19484,1771431600,799,781,315,500
1691,19544,1771431600,21874303,21201640,6,1
1692,19547,1771431600,21824272,21464662,5,3
1693,19553,1771431600,21819326,21300233,1,2
1694,19580,1771431600,452,453,757,1316
1695,19584,1771431600,1,2,2070,7045
1696,19619,1771431600,2070,2070,332,2
1697,19623,1771431600,2492,2201,13,1810
1698,19629,1771431600,2972,2956,25,1
1699,19669,1771431600,963,954,3120,236
1700,19936,1771431600,437000,412726,1,4
1701,20065,1771431600,3933449,3804956,1,2
1702,20223,1771431600,12079,11303,1,7
1703,20727,1771431600,68970,67389,2,3
1704,21009,1771431600,294381,291013,1,4
1705,21012,1771431600,47759993,47144353,1,2
1706,21015,1771431600,14100000,14000000,1,1
1707,21146,1771431600,1040,1028,28,2
1708,21166,1771431600,4115,4079,73,20
1709,21177,1771431600,953,940,26,28
1710,21183,1771431600,4168,4120,62,20
1711,21301,1771431600,895983,893871,1,4
1712,21304,1771431600,712422,697800,2,4
1713,21326,1771431600,181,179,5777,31
1714,21352,1771431600,670,663,805,260
1715,21486,1771431600,69,68,13,2
1716,21504,1771431600,230,228,11000,164
1717,21802,1771431600,808,807,320,1011
1718,21817,1771431600,43017,42676,47,696
1719,21820,1771431600,177,174,81577,19682
1720,21880,1771431600,301,293,14092,247
1721,21902,1771431600,785251,765705,3,4
1722,21905,1771431600,2967,2965,220,170
1723,21932,1771431600,3202,3108,1600,136
1724,21944,1771431600,3288,3261,2430,1702
1725,21946,1771431600,3120,3118,230,1778
1726,22124,1771431600,26000,25922,2,868
1727,22198,1771431600,1400,1368,30,4
1728,22246,1771431600,4513038,4500000,2,2
1729,22446,1771431600,11805,11500,200,108
1730,22557,1771431600,725942,698077,1,5
1731,22599,1771431600,1610,1500,42,44
1732,22603,1771431600,699,655,1000,4
1733,22783,1771431600,3300,3202,58,150
1734,22804,1771431600,9801,9515,100,155
1735,22859,1771431600,30726,31017,28,40
1736,22869,1771431600,20168,20103,7,6
1737,22879,1771431600,6060,5697,564,134
1738,22929,1771431600,1175,1068,10,3
1739,22951,1771431600,421244,402928,3,3
1740,22975,1771431600,3403899,3377721,1,5
1741,22988,1771431600,104458,104458,1,1
1742,22994,1771431600,744276,726274,1,1
1743,23221,1771431600,39343,39343,1,1
1744,23389,1771431600,510129,495454,8,10
1745,23490,1771431600,138636,134518,2,3
1746,23499,1771431600,35950,35950,82,90
1747,23685,1771431600,20296,20249,201,135
1748,23709,1771431600,6482,6447,1,259
1749,23733,1771431600,6095,5892,34,84
1750,23739,1771431600,3789,3345,10,2
1751,24229,1771431600,1240023,1203568,25,21
1752,24251,1771431600,17693,17347,38,48
1753,24268,1771431600,18415104,18280659,3,2
1754,24589,1771431600,179,173,461,2275
1755,24592,1771431600,115,112,146,134
1756,24595,1771431600,80,80,10,301
1757,24598,1771431600,2100,1988,419,501
1758,24607,1771431600,285,278,4446,2968
1759,24613,1771431600,63,63,596,3586
1760,24621,1771431600,88,87,1014,3003
1761,24635,1771431600,25867,25867,104,1
1762,24777,1771431600,6898999,6737658,1,1
1763,25578,1771431600,2840,2804,300,22
1764,25769,1771431600,154,150,6000,19
1765,25849,1771431600,240,234,4000,39483
1766,25862,1771431600,157601201,153653333,1,3
1767,26219,1771431600,23931860,23874888,3,7
1768,26243,1771431600,53500000,53068054,2,1
1769,26384,1771431600,213789789,208657878,1,1
1770,26386,1771431600,154534523,150927313,1,1
1771,26390,1771431600,109838,105707,3,8
1772,26479,1771431600,783630,736153,1,1
1773,26945,1771431600,3219422,3184627,1,3
1774,27238,1771431600,90520379,89759425,3,3
1775,27241,1771431600,62925988,62689519,5,3
1776,27272,1771431600,1756,1756,71,17
1777,27616,1771431600,19,20,65930,224283
1778,27629,1771431600,6110,6059,2,8
1779,27635,1771431600,3721,3721,11,25
1780,27641,1771431600,115225000,112573536,1,2
1781,27657,1771431600,6512970,6387243,3,2
1782,27690,1771431600,39862941,39061113,4,2
1783,28334,1771431600,419712,413401,2,2
1784,28810,1771431600,965888,936514,4,2
1785,28824,1771431600,849,817,83,3
1786,28869,1771431600,6593,6569,2,1
1787,28872,1771431600,174,158,1000,1764
1788,28924,1771431600,241,236,6442,29538
1789,28991,1771431600,180,176,7185,215
1790,28997,1771431600,6895107,6900000,1,1
1791,29000,1771431600,2209793,2153810,4,9
1792,29010,1771431600,824519,811989,3,1
1793,29013,1771431600,1866535,1809258,2,1
1794,29022,1771431600,5052745,4917281,7,4
1795,29025,1771431600,10540000,10368415,1,2
1796,29028,1771431600,882422,851891,4,3
1797,29084,1771431600,95487,92746,1,1
1798,29253,1771431600,30397,28164,1,2
1799,29280,1771431600,16238,16053,13,2
1800,29286,1771431600,15250,14050,1,1
1801,29289,1771431600,14935,14000,3,1
1802,29307,1771431600,7100,6341,50,10
1803,29577,1771431600,6913038,6747132,4,1
1804,29684,1771431600,11480,11286,10,6
1805,29782,1771431600,24958,23951,8,9
1806,29784,1771431600,2100,2090,1000,2670
1807,29796,1771431600,53120854,52777404,2,1
1808,29806,1771431600,3147606,3146516,1,8
1809,29824,1771431600,18219,17812,45,661
1810,29889,1771431600,85894,82978,3,3
1811,30082,1771431600,668747,638423,1,1
1812,30088,1771431600,39798,39391,21,5
1813,30125,1771431600,58708,58018,120,78
1814,30634,1771431600,6380157,6223586,4,1
1815,30800,1771431600,244,225,210,99
1816,30843,1771431600,793,771,21290,123
1817,31099,1771431600,120564,116142,74,18
1818,31111,1771431600,409,401,16086,28006
1819,31248,1771431600,596054,577003,2,1
1820,31435,1771431600,4348,4348,30,8
1821,31472,1771431600,488,467,210,115
1822,31543,1771431600,1898,1767,2,16
1823,31545,1771431600,3042,2767,2,39
1824,31638,1771431600,11600,11500,559,8
1825,31647,1771431600,3229,3190,20,3
1826,31912,1771431600,564,544,10012,2016
1827,31967,1771431600,172,166,194,10
1828,31989,1771431600,18864,17544,9,1
1829,32005,1771431600,3200,3166,30,255
1830,32307,1771431600,817,799,4000,666
1831,32336,1771431600,3385,3042,200,313
1832,32889,1771431600,1374,1296,186,146
1833,32892,1771431600,2500,2500,63,14
1834,32904,1771431600,723,707,1561,1730
1835,32910,1771431600,933,880,2,28
1836,33074,1771431600,34752,33878,1,13
1837,2,1771431900,274,268,71388,21018
1838,39,1771431900,6,4,2500,50
1839,48,1771431900,5,5,6,54
1840,52,1771431900,2,2,6006,4722
1841,53,1771431900,9,6,38674,10975
1842,58,1771431900,64,67,555,518
1843,66,1771431900,258,250,2631,10
1844,95,1771431900,224,224,5,5
1845,99,1771431900,6200,6021,914,1742
1846,101,1771431900,2594,2570,1029,30
1847,109,1771431900,2549,2500,7015,126
1848,121,1771431900,6,6,101,238
1849,139,1771431900,6203,6180,1,304
1850,169,1771431900,1830,1769,1997,8
1851,173,1771431900,697,697,1,11
1852,199,1771431900,300,290,15,64
1853,205,1771431900,485,469,1352,562
1854,209,1771431900,2151,2223,55,149
1855,211,1771431900,2349,2338,1000,417
1856,215,1771431900,2980,2933,1,4959
1857,221,1771431900,4,3,10,1
1858,223,1771431900,192,191,1257,1444
1859,225,1771431900,288,278,638,1642
1860,227,1771431900,5,5,17,13106
1861,229,1771431900,2,2,8177,15
1862,231,1771431900,547,542,5915,46
1863,233,1771431900,450,223,4,1
1864,249,1771431900,280,275,4,626
1865,251,1771431900,215,196,142,5
1866,255,1771431900,521,516,1857,545
1867,257,1771431900,5628,5624,696,192
1868,259,1771431900,2200,2163,2,89
1869,261,1771431900,2450,2419,800,3
1870,263,1771431900,2922,2908,301,35
1871,269,1771431900,3820,3800,1,22
1872,305,1771431900,490,50,1,1
1873,309,1771431900,325,226,4,2
1874,313,1771431900,4,3,11091,2181
1875,314,1771431900,2,2,74469,40734
1876,329,1771431900,61,60,36,56
1877,333,1771431900,36,35,1229,296
1878,335,1771431900,68,67,196,273
1879,351,1771431900,185,179,194,279
1880,361,1771431900,92,90,307,337
1881,363,1771431900,16,16,90,1317
1882,371,1771431900,195,195,296,1825
1883,373,1771431900,205,200,1001,814
1884,377,1771431900,156,156,353,1106
1885,379,1771431900,151,148,2135,907
1886,383,1771431900,589,581,1000,5735
1887,385,1771431900,849,841,2053,934
1888,389,1771431900,1399,1386,1343,540
1889,391,1771431900,1724,1690,1250,723
1890,395,1771431900,803,740,1000,471
1891,397,1771431900,1114,1110,300,2
1892,434,1771431900,89,88,84,26
1893,436,1771431900,13,12,31,34
1894,440,1771431900,87,84,1,2681
1895,444,1771431900,127,128,1223,14262
1896,447,1771431900,126,126,5704,12675
1897,449,1771431900,593,586,308,12416
1898,451,1771431900,10126,10133,109,4947
1899,453,1771431900,175,174,11179,44784
1900,532,1771431900,314,310,432,375
1901,536,1771431900,2177,2150,8012,1409
1902,554,1771431900,4,5,128100,110062
1903,555,1771431900,5,4,27175,26329
1904,556,1771431900,6,5,49864,132452
1905,557,1771431900,5,4,174200,16817
1906,558,1771431900,3,3,45333,107526
1907,560,1771431900,170,165,25358,56292
1908,561,1771431900,99,98,32548,106194
1909,562,1771431900,83,79,116232,142492
1910,563,1771431900,121,118,26216,42131
1911,564,1771431900,96,95,17063,1456
1912,565,1771431900,242,241,39034,34076
1913,566,1771431900,392,385,47426,24780
1914,567,1771431900,55,53,4,358
1915,571,1771431900,794,797,1905,1179
1916,573,1771431900,1200,1191,4146,12407
1917,577,1771431900,1446,1332,1,1
1918,579,1771431900,461,379,21,1
1919,581,1771431900,771,700,1,3
1920,590,1771431900,86,81,2,5
1921,592,1771431900,54,53,5,51
1922,805,1771431900,196,190,130,9
1923,809,1771431900,11,11,4239,1762
1924,810,1771431900,44,40,32895,44703
1925,823,1771431900,212,206,4326,70520
1926,824,1771431900,1204,1204,183,1319
1927,830,1771431900,147,141,2573,43
1928,845,1771431900,64,56,271,185
1929,849,1771431900,105,105,14,7
1930,853,1771431900,203,198,282,10
1931,855,1771431900,496,492,8531,467
1932,857,1771431900,407,404,25,2
1933,859,1771431900,1212,1200,2435,6
1934,861,1771431900,840,832,3,65
1935,869,1771431900,30,26,2,535
1936,882,1771431900,5,4,1816,6569
1937,884,1771431900,9,9,15427,5000
1938,886,1771431900,14,12,1102,27
1939,888,1771431900,14,14,2393,3386
1940,890,1771431900,55,54,7657,3
1941,892,1771431900,83,82,18823,16256
1942,946,1771431900,250,118,3,11
1943,952,1771431900,107,105,7,3
1944,954,1771431900,60,52,217,29
1945,960,1771431900,147,143,1258,1389
1946,1013,1771431900,512,500,2,1
1947,1061,1771431900,75,65,9,20
1948,1065,1771431900,1506,1419,2,1
1949,1073,1771431900,7386,3854,2,6
1950,1077,1771431900,1247,1203,5,1
1951,1079,1771431900,37829,38011,160,314
1952,1081,1771431900,410,51,1,1
1953,1093,1771431900,38215,38177,2,14
1954,1097,1771431900,285,280,1,9
1955,1111,1771431900,2900,2853,8,10
1956,1113,1771431900,29723,29707,5,37
1957,1119,1771431900,1041,1036,2,2
1958,1121,1771431900,2854,2850,800,2012
1959,1125,1771431900,3521,3542,2,4
1960,1127,1771431900,38424,38248,52,202
1961,1129,1771431900,23,11,2,54
1962,1135,1771431900,4466,4450,2038,1
1963,1149,1771431900,58855,58805,12,33
1964,1153,1771431900,148,130,1,2
1965,1155,1771431900,65,20,1,4
1966,1157,1771431900,172,171,1,3
1967,1159,1771431900,850,750,1,1
1968,1161,1771431900,4886,1965,3,4
1969,1163,1771431900,20835,20910,21,157
1970,1165,1771431900,552,546,4,2
1971,1169,1771431900,50,26,11,1
1972,1195,1771431900,3000,1542,1,4
1973,1199,1771431900,5387,3271,125,5
1974,1201,1771431900,32369,32376,17,274
1975,1213,1771431900,4554,4472,10,22
1976,1215,1771431900,17310,17304,38,79
1977,1217,1771431900,722,690,2,2
1978,1249,1771431900,38425,36734,2,1
1979,1265,1771431900,85,81,41,1
1980,1267,1771431900,205,139,8,1
1981,1269,1771431900,923,834,3,4
1982,1271,1771431900,1782,2133,2,8
1983,1275,1771431900,19290,18912,2,399
1984,1289,1771431900,12260,12260,1,32
1985,1297,1771431900,444,441,1,2
1986,1303,1771431900,18832,18810,53,195
1987,1305,1771431900,59198,59061,3,112
1988,1317,1771431900,3695,3648,1,8
1989,1319,1771431900,38125,38073,45,72
1990,1327,1771431900,3500,3172,3,1
1991,1329,1771431900,550,500,2,3
1992,1331,1771431900,1600,1500,127,11
1993,1333,1771431900,15300,15248,7,16
1994,1345,1771431900,3435,2834,126,153
1995,1347,1771431900,24684,23785,95,179
1996,1349,1771431900,102,102,1,1
1997,1351,1771431900,286,138,10,2
1998,1355,1771431900,244,225,6,1
1999,1357,1771431900,2200,1893,19,8
2000,1359,1771431900,7770,7325,24,58
2001,1361,1771431900,1900,1733,3,4
2002,1367,1771431900,632,632,1,3
2003,1373,1771431900,24753,24523,4,45
2004,1377,1771431900,119436,119000,2,18
2005,1381,1771431900,1868,1825,1,2
2006,1383,1771431900,1611,1583,1,3
2007,1385,1771431900,747,747,1,1
2008,1387,1771431900,1358,1301,12,13
2009,1391,1771431900,8044,7972,3184,1604
2010,1393,1771431900,8855,8836,1,42
2011,1397,1771431900,8849,8798,203,3273
2012,1399,1771431900,8806,8715,399,1805
2013,1401,1771431900,25874,25002,2,10
2014,1405,1771431900,25222,25135,2,75
2015,1407,1771431900,24831,24780,1,35
2016,1434,1771431900,29331,29001,1,16
2017,1438,1771431900,189,173,2,4
2018,1472,1771431900,2312,2207,2,1
2019,1474,1771431900,2599,2458,3,4
2020,1476,1771431900,2643,2643,2,1
2021,1511,1771431900,28,26,2929,64
2022,1513,1771431900,997,981,9214,6939
2023,1515,1771431900,130,128,20983,4717
2024,1517,1771431900,17,16,302,56
2025,1519,1771431900,23,23,1495,7
2026,1521,1771431900,26,25,992,423
2027,1573,1771431900,84,86,3,3
2028,1592,1771431900,500,255,1,2
2029,1601,1771431900,1753,1741,2778,2908
2030,1603,1771431900,924,909,538,3864
2031,1605,1771431900,525,519,327,1717
2032,1607,1771431900,306,304,97,872
2033,1609,1771431900,243,240,178,1
2034,1611,1771431900,301,288,1,176
2035,1613,1771431900,3999,3769,3,1
2036,1617,1771431900,2876,2812,2791,3059
2037,1619,1771431900,1222,1220,216,3636
2038,1623,1771431900,322,315,1100,1692
2039,1629,1771431900,3076,3076,18,38
2040,1631,1771431900,16438,16025,300,333
2041,1635,1771431900,142,138,290,49
2042,1637,1771431900,504,504,273,830
2043,1643,1771431900,1988,1985,1,1
2044,1645,1771431900,11863,11739,13,285
2045,1654,1771431900,164,160,5405,6836
2046,1656,1771431900,524,518,85,3000
2047,1660,1771431900,1199,1182,306,5
2048,1662,1771431900,2091,2060,172,1234
2049,1704,1771431900,12228,12211,1,197
2050,1712,1771431900,12965,12348,32,8
2051,1725,1771431900,1344,1175,8,23
2052,1727,1771431900,530,525,1,3
2053,1731,1771431900,2218,2085,43,3
2054,1734,1771431900,8,7,12,12
2055,1739,1771431900,188,187,43,31
2056,1741,1771431900,228,226,185,32
2057,1743,1771431900,218,217,3,84
2058,1747,1771431900,3600,3592,62,1358
2059,1749,1771431900,2420,2408,1,741
2060,1751,1771431900,1800,1800,87,560
2061,1753,1771431900,1696,1696,86,5076
2062,1755,1771431900,94,91,1,1
2063,1759,1771431900,56,58,221,747
2064,1761,1771431900,154,150,17,12600
2065,1763,1771431900,529,516,6,2
2066,1765,1771431900,395,395,7,1
2067,1767,1771431900,788,585,4,4
2068,1775,1771431900,85,81,480,100
2069,1777,1771431900,85,85,38866,15
2070,1779,1771431900,3,2,2005,8000
2071,1783,1771431900,13,13,587,84
2072,1823,1771431900,104,104,5,2
2073,1891,1771431900,261,257,4,1
2074,1917,1771431900,100,97,24,1
2075,1919,1771431900,22,20,3,1
2076,1923,1771431900,17,17,199,20
2077,1925,1771431900,8,7,7,493
2078,1927,1771431900,55,54,37,2
2079,1933,1771431900,144,138,8,6096
2080,1937,1771431900,16,16,998,135
2081,1942,1771431900,21,18,4,28
2082,1947,1771431900,7,7,5,17
2083,1951,1771431900,96,89,1010,3
2084,1957,1771431900,15,13,4192,2176
2085,1963,1771431900,47,46,14,26
2086,1965,1771431900,24,23,7,2942
2087,1971,1771431900,50,49,2,1
2088,1975,1771431900,55,55,578,575
2089,1978,1771431900,82,81,2,1
2090,1982,1771431900,23,20,1,26
2091,1987,1771431900,95,94,1100,11036
2092,1989,1771431900,10493,10001,6,26
2093,1993,1771431900,4,5,641,9901
2094,2003,1771431900,71,58,55,10
